"","WeekEnding","Deaths","Gender","WeekNumber","Year","Country"
"466",2021-12-16,363.508403883257,"All",50,2021,"NI"
"467",2021-12-23,353.225593032636,"All",51,2021,"NI"
"468",2021-12-31,288.599477850861,"All",53,2021,"NI"
"521",2013-01-07,1201,"All",1,2013,"S"
"522",2013-01-14,1425,"All",2,2013,"S"
"523",2013-01-21,1265,"All",3,2013,"S"
"524",2013-01-28,1212,"All",4,2013,"S"
"525",2013-02-04,1282,"All",5,2013,"S"
"526",2013-02-11,1194,"All",6,2013,"S"
"527",2013-02-18,1113,"All",7,2013,"S"
"528",2013-02-25,1228,"All",8,2013,"S"
"529",2013-03-04,1108,"All",9,2013,"S"
"530",2013-03-11,1131,"All",10,2013,"S"
"531",2013-03-18,1120,"All",11,2013,"S"
"532",2013-03-25,1118,"All",12,2013,"S"
"533",2013-04-01,1028,"All",13,2013,"S"
"534",2013-04-08,1227,"All",14,2013,"S"
"535",2013-04-15,1176,"All",15,2013,"S"
"536",2013-04-22,1139,"All",16,2013,"S"
"537",2013-04-29,1158,"All",17,2013,"S"
"538",2013-05-06,1095,"All",18,2013,"S"
"539",2013-05-13,1012,"All",19,2013,"S"
"540",2013-05-20,1075,"All",20,2013,"S"
"541",2013-05-27,993,"All",21,2013,"S"
"542",2013-06-03,954,"All",22,2013,"S"
"543",2013-06-10,983,"All",23,2013,"S"
"544",2013-06-17,941,"All",24,2013,"S"
"545",2013-06-24,1010,"All",25,2013,"S"
"546",2013-07-01,972,"All",26,2013,"S"
"547",2013-07-08,952,"All",27,2013,"S"
"548",2013-07-15,944,"All",28,2013,"S"
"549",2013-07-22,874,"All",29,2013,"S"
"550",2013-07-29,936,"All",30,2013,"S"
"551",2013-08-05,903,"All",31,2013,"S"
"552",2013-08-12,900,"All",32,2013,"S"
"553",2013-08-19,923,"All",33,2013,"S"
"554",2013-08-26,878,"All",34,2013,"S"
"555",2013-09-02,940,"All",35,2013,"S"
"556",2013-09-09,951,"All",36,2013,"S"
"557",2013-09-16,916,"All",37,2013,"S"
"558",2013-09-23,971,"All",38,2013,"S"
"559",2013-09-30,928,"All",39,2013,"S"
"560",2013-10-07,1040,"All",40,2013,"S"
"561",2013-10-14,918,"All",41,2013,"S"
"562",2013-10-21,995,"All",42,2013,"S"
"563",2013-10-28,1047,"All",43,2013,"S"
"564",2013-11-04,1008,"All",44,2013,"S"
"565",2013-11-11,1049,"All",45,2013,"S"
"566",2013-11-18,1016,"All",46,2013,"S"
"567",2013-11-25,1030,"All",47,2013,"S"
"568",2013-12-02,1039,"All",48,2013,"S"
"569",2013-12-09,1071,"All",49,2013,"S"
"570",2013-12-16,1064,"All",50,2013,"S"
"571",2013-12-23,1059,"All",51,2013,"S"
"572",2013-12-31,901,"All",52,2013,"S"
"573",2014-01-07,1090,"All",1,2014,"S"
"574",2014-01-14,1313,"All",2,2014,"S"
"575",2014-01-21,1189,"All",3,2014,"S"
"576",2014-01-28,1137,"All",4,2014,"S"
"577",2014-02-04,1054,"All",5,2014,"S"
"578",2014-02-11,1107,"All",6,2014,"S"
"579",2014-02-18,1073,"All",7,2014,"S"
"580",2014-02-25,1081,"All",8,2014,"S"
"581",2014-03-04,1057,"All",9,2014,"S"
"582",2014-03-11,1044,"All",10,2014,"S"
"583",2014-03-18,1101,"All",11,2014,"S"
"584",2014-03-25,997,"All",12,2014,"S"
"585",2014-04-01,1037,"All",13,2014,"S"
"586",2014-04-08,1018,"All",14,2014,"S"
"587",2014-04-15,1071,"All",15,2014,"S"
"588",2014-04-22,963,"All",16,2014,"S"
"589",2014-04-29,978,"All",17,2014,"S"
"590",2014-05-06,1073,"All",18,2014,"S"
"591",2014-05-13,989,"All",19,2014,"S"
"592",2014-05-20,997,"All",20,2014,"S"
"593",2014-05-27,1009,"All",21,2014,"S"
"594",2014-06-03,938,"All",22,2014,"S"
"595",2014-06-10,965,"All",23,2014,"S"
"596",2014-06-17,1006,"All",24,2014,"S"
"597",2014-06-24,965,"All",25,2014,"S"
"598",2014-07-01,924,"All",26,2014,"S"
"599",2014-07-08,967,"All",27,2014,"S"
"600",2014-07-15,972,"All",28,2014,"S"
"601",2014-07-22,950,"All",29,2014,"S"
"602",2014-07-29,957,"All",30,2014,"S"
"603",2014-08-05,982,"All",31,2014,"S"
"604",2014-08-12,1016,"All",32,2014,"S"
"605",2014-08-19,1004,"All",33,2014,"S"
"606",2014-08-26,980,"All",34,2014,"S"
"607",2014-09-02,1013,"All",35,2014,"S"
"608",2014-09-09,1026,"All",36,2014,"S"
"609",2014-09-16,981,"All",37,2014,"S"
"610",2014-09-23,934,"All",38,2014,"S"
"611",2014-09-30,950,"All",39,2014,"S"
"612",2014-10-07,994,"All",40,2014,"S"
"613",2014-10-14,1068,"All",41,2014,"S"
"614",2014-10-21,1013,"All",42,2014,"S"
"615",2014-10-28,1111,"All",43,2014,"S"
"616",2014-11-04,1021,"All",44,2014,"S"
"617",2014-11-11,1087,"All",45,2014,"S"
"618",2014-11-18,1128,"All",46,2014,"S"
"619",2014-11-25,1032,"All",47,2014,"S"
"620",2014-12-02,1008,"All",48,2014,"S"
"621",2014-12-09,1076,"All",49,2014,"S"
"622",2014-12-16,1170,"All",50,2014,"S"
"623",2014-12-23,1265,"All",51,2014,"S"
"624",2014-12-31,886,"All",52,2014,"S"
"625",2015-01-07,1165.57692307692,"All",1,2015,"S"
"626",2015-01-14,1727.57692307692,"All",2,2015,"S"
"627",2015-01-21,1508.57692307692,"All",3,2015,"S"
"628",2015-01-28,1400.57692307692,"All",4,2015,"S"
"629",2015-02-04,1305.57692307692,"All",5,2015,"S"
"630",2015-02-11,1363.57692307692,"All",6,2015,"S"
"631",2015-02-18,1379.57692307692,"All",7,2015,"S"
"632",2015-02-25,1339.57692307692,"All",8,2015,"S"
"633",2015-03-04,1327.57692307692,"All",9,2015,"S"
"634",2015-03-11,1211.57692307692,"All",10,2015,"S"
"635",2015-03-18,1220.57692307692,"All",11,2015,"S"
"636",2015-03-25,1168.57692307692,"All",12,2015,"S"
"637",2015-04-01,1190.57692307692,"All",13,2015,"S"
"638",2015-04-08,1061.57692307692,"All",14,2015,"S"
"639",2015-04-15,1211.57692307692,"All",15,2015,"S"
"640",2015-04-22,1114.57692307692,"All",16,2015,"S"
"641",2015-04-29,1127.57692307692,"All",17,2015,"S"
"642",2015-05-06,1136.57692307692,"All",18,2015,"S"
"643",2015-05-13,1039.57692307692,"All",19,2015,"S"
"644",2015-05-20,1122.57692307692,"All",20,2015,"S"
"645",2015-05-27,1058.57692307692,"All",21,2015,"S"
"646",2015-06-03,1062.57692307692,"All",22,2015,"S"
"647",2015-06-10,1125.57692307692,"All",23,2015,"S"
"648",2015-06-17,1057.57692307692,"All",24,2015,"S"
"649",2015-06-24,1044.57692307692,"All",25,2015,"S"
"650",2015-07-01,1051.57692307692,"All",26,2015,"S"
"651",2015-07-08,1059.57692307692,"All",27,2015,"S"
"652",2015-07-15,1030.57692307692,"All",28,2015,"S"
"653",2015-07-22,1042.57692307692,"All",29,2015,"S"
"654",2015-07-29,975.576923076923,"All",30,2015,"S"
"655",2015-08-05,1004.57692307692,"All",31,2015,"S"
"656",2015-08-12,1062.57692307692,"All",32,2015,"S"
"657",2015-08-19,988.576923076923,"All",33,2015,"S"
"658",2015-08-26,1001.57692307692,"All",34,2015,"S"
"659",2015-09-02,973.576923076923,"All",35,2015,"S"
"660",2015-09-09,996.576923076923,"All",36,2015,"S"
"661",2015-09-16,1010.57692307692,"All",37,2015,"S"
"662",2015-09-23,1020.57692307692,"All",38,2015,"S"
"663",2015-09-30,1029.57692307692,"All",39,2015,"S"
"664",2015-10-07,1027.57692307692,"All",40,2015,"S"
"665",2015-10-14,1047.57692307692,"All",41,2015,"S"
"666",2015-10-21,1008.57692307692,"All",42,2015,"S"
"667",2015-10-28,1000.57692307692,"All",43,2015,"S"
"668",2015-11-04,1135.57692307692,"All",44,2015,"S"
"669",2015-11-11,1047.57692307692,"All",45,2015,"S"
"670",2015-11-18,1122.57692307692,"All",46,2015,"S"
"671",2015-11-25,1073.57692307692,"All",47,2015,"S"
"672",2015-12-02,1134.57692307692,"All",48,2015,"S"
"673",2015-12-09,1108.57692307692,"All",49,2015,"S"
"674",2015-12-16,1120.57692307692,"All",50,2015,"S"
"675",2015-12-23,1165.57692307692,"All",51,2015,"S"
"676",2015-12-31,963.576923076923,"All",52,2015,"S"
"677",2016-01-07,1394,"All",1,2016,"S"
"678",2016-01-14,1305,"All",2,2016,"S"
"679",2016-01-21,1215,"All",3,2016,"S"
"680",2016-01-28,1187,"All",4,2016,"S"
"681",2016-02-04,1205,"All",5,2016,"S"
"682",2016-02-11,1217,"All",6,2016,"S"
"683",2016-02-18,1209,"All",7,2016,"S"
"684",2016-02-25,1239,"All",8,2016,"S"
"685",2016-03-03,1150,"All",9,2016,"S"
"686",2016-03-10,1174,"All",10,2016,"S"
"687",2016-03-17,1175,"All",11,2016,"S"
"688",2016-03-24,1042,"All",12,2016,"S"
"689",2016-03-31,1172,"All",13,2016,"S"
"690",2016-04-07,1166,"All",14,2016,"S"
"691",2016-04-14,1048,"All",15,2016,"S"
"692",2016-04-21,1092,"All",16,2016,"S"
"693",2016-04-28,1076,"All",17,2016,"S"
"694",2016-05-05,1006,"All",18,2016,"S"
"695",2016-05-12,1047,"All",19,2016,"S"
"696",2016-05-19,1010,"All",20,2016,"S"
"697",2016-05-26,994,"All",21,2016,"S"
"698",2016-06-02,999,"All",22,2016,"S"
"699",2016-06-09,1023,"All",23,2016,"S"
"700",2016-06-16,988,"All",24,2016,"S"
"701",2016-06-23,994,"All",25,2016,"S"
"702",2016-06-30,1007,"All",26,2016,"S"
"703",2016-07-07,988,"All",27,2016,"S"
"704",2016-07-14,1022,"All",28,2016,"S"
"705",2016-07-21,1041,"All",29,2016,"S"
"706",2016-07-28,979,"All",30,2016,"S"
"707",2016-08-04,987,"All",31,2016,"S"
"708",2016-08-11,997,"All",32,2016,"S"
"709",2016-08-18,982,"All",33,2016,"S"
"710",2016-08-25,1017,"All",34,2016,"S"
"711",2016-09-01,1039,"All",35,2016,"S"
"712",2016-09-08,1007,"All",36,2016,"S"
"713",2016-09-15,983,"All",37,2016,"S"
"714",2016-09-22,966,"All",38,2016,"S"
"715",2016-09-29,1009,"All",39,2016,"S"
"716",2016-10-06,1072,"All",40,2016,"S"
"717",2016-10-13,1009,"All",41,2016,"S"
"718",2016-10-20,1070,"All",42,2016,"S"
"719",2016-10-27,1052,"All",43,2016,"S"
"720",2016-11-03,1032,"All",44,2016,"S"
"721",2016-11-10,1043,"All",45,2016,"S"
"722",2016-11-17,1174,"All",46,2016,"S"
"723",2016-11-24,1132,"All",47,2016,"S"
"724",2016-12-01,1159,"All",48,2016,"S"
"725",2016-12-08,1188,"All",49,2016,"S"
"726",2016-12-15,1219,"All",50,2016,"S"
"727",2016-12-22,1284,"All",51,2016,"S"
"728",2016-12-30,1133,"All",52,2016,"S"
"729",2017-01-07,1205,"All",1,2017,"S"
"730",2017-01-14,1379,"All",2,2017,"S"
"731",2017-01-21,1224,"All",3,2017,"S"
"732",2017-01-28,1197,"All",4,2017,"S"
"733",2017-02-04,1332,"All",5,2017,"S"
"734",2017-02-11,1200,"All",6,2017,"S"
"735",2017-02-18,1231,"All",7,2017,"S"
"736",2017-02-25,1185,"All",8,2017,"S"
"737",2017-03-04,1219,"All",9,2017,"S"
"738",2017-03-11,1146,"All",10,2017,"S"
"739",2017-03-18,1141,"All",11,2017,"S"
"740",2017-03-25,1152,"All",12,2017,"S"
"741",2017-04-01,1112,"All",13,2017,"S"
"742",2017-04-08,1060,"All",14,2017,"S"
"743",2017-04-15,998,"All",15,2017,"S"
"744",2017-04-22,1111,"All",16,2017,"S"
"745",2017-04-29,1121,"All",17,2017,"S"
"746",2017-05-06,1050,"All",18,2017,"S"
"747",2017-05-13,1119,"All",19,2017,"S"
"748",2017-05-20,1115,"All",20,2017,"S"
"749",2017-05-27,1063,"All",21,2017,"S"
"750",2017-06-03,1015,"All",22,2017,"S"
"751",2017-06-10,1076,"All",23,2017,"S"
"752",2017-06-17,1031,"All",24,2017,"S"
"753",2017-06-24,1032,"All",25,2017,"S"
"754",2017-07-01,994,"All",26,2017,"S"
"755",2017-07-08,1040,"All",27,2017,"S"
"756",2017-07-15,1014,"All",28,2017,"S"
"757",2017-07-22,1025,"All",29,2017,"S"
"758",2017-07-29,978,"All",30,2017,"S"
"759",2017-08-05,1011,"All",31,2017,"S"
"760",2017-08-12,1002,"All",32,2017,"S"
"761",2017-08-19,1004,"All",33,2017,"S"
"762",2017-08-26,1045,"All",34,2017,"S"
"763",2017-09-02,980,"All",35,2017,"S"
"764",2017-09-09,1006,"All",36,2017,"S"
"765",2017-09-16,972,"All",37,2017,"S"
"766",2017-09-23,1049,"All",38,2017,"S"
"767",2017-09-30,1056,"All",39,2017,"S"
"768",2017-10-07,1016,"All",40,2017,"S"
"769",2017-10-14,1133,"All",41,2017,"S"
"770",2017-10-21,1067,"All",42,2017,"S"
"771",2017-10-28,1095,"All",43,2017,"S"
"772",2017-11-04,1062,"All",44,2017,"S"
"773",2017-11-11,1126,"All",45,2017,"S"
"774",2017-11-18,1175,"All",46,2017,"S"
"775",2017-11-25,1178,"All",47,2017,"S"
"776",2017-12-02,1153,"All",48,2017,"S"
"777",2017-12-09,1237,"All",49,2017,"S"
"778",2017-12-16,1335,"All",50,2017,"S"
"779",2017-12-23,1437,"All",51,2017,"S"
"780",2017-12-31,1168,"All",52,2017,"S"
"781",2018-01-07,1531,"All",1,2018,"S"
"782",2018-01-14,1899,"All",2,2018,"S"
"783",2018-01-21,1629,"All",3,2018,"S"
"784",2018-01-28,1610,"All",4,2018,"S"
"785",2018-02-04,1369,"All",5,2018,"S"
"786",2018-02-11,1265,"All",6,2018,"S"
"787",2018-02-18,1315,"All",7,2018,"S"
"788",2018-02-25,1245,"All",8,2018,"S"
"789",2018-03-04,1022,"All",9,2018,"S"
"790",2018-03-11,1475,"All",10,2018,"S"
"791",2018-03-18,1220,"All",11,2018,"S"
"792",2018-03-25,1158,"All",12,2018,"S"
"793",2018-04-01,1050,"All",13,2018,"S"
"794",2018-04-08,1192,"All",14,2018,"S"
"795",2018-04-15,1192,"All",15,2018,"S"
"796",2018-04-22,1136,"All",16,2018,"S"
"797",2018-04-29,1008,"All",17,2018,"S"
"798",2018-05-06,1093,"All",18,2018,"S"
"799",2018-05-13,967,"All",19,2018,"S"
"800",2018-05-20,977,"All",20,2018,"S"
"801",2018-05-27,1070,"All",21,2018,"S"
"802",2018-06-03,998,"All",22,2018,"S"
"803",2018-06-10,1033,"All",23,2018,"S"
"804",2018-06-17,915,"All",24,2018,"S"
"805",2018-06-24,993,"All",25,2018,"S"
"806",2018-07-01,1046,"All",26,2018,"S"
"807",2018-07-08,1041,"All",27,2018,"S"
"808",2018-07-15,1002,"All",28,2018,"S"
"809",2018-07-22,928,"All",29,2018,"S"
"810",2018-07-29,933,"All",30,2018,"S"
"811",2018-08-05,969,"All",31,2018,"S"
"812",2018-08-12,953,"All",32,2018,"S"
"813",2018-08-19,978,"All",33,2018,"S"
"814",2018-08-26,941,"All",34,2018,"S"
"815",2018-09-02,930,"All",35,2018,"S"
"816",2018-09-09,970,"All",36,2018,"S"
"817",2018-09-16,1020,"All",37,2018,"S"
"818",2018-09-23,946,"All",38,2018,"S"
"819",2018-09-30,1015,"All",39,2018,"S"
"820",2018-10-07,1042,"All",40,2018,"S"
"821",2018-10-14,1081,"All",41,2018,"S"
"822",2018-10-21,1031,"All",42,2018,"S"
"823",2018-10-28,1019,"All",43,2018,"S"
"824",2018-11-04,1085,"All",44,2018,"S"
"825",2018-11-11,1144,"All",45,2018,"S"
"826",2018-11-18,1084,"All",46,2018,"S"
"827",2018-11-25,1058,"All",47,2018,"S"
"828",2018-12-02,1062,"All",48,2018,"S"
"829",2018-12-09,1076,"All",49,2018,"S"
"830",2018-12-16,1212,"All",50,2018,"S"
"831",2018-12-23,1216,"All",51,2018,"S"
"832",2018-12-31,1058,"All",52,2018,"S"
"833",2019-01-07,1104,"All",1,2019,"S"
"834",2019-01-14,1507,"All",2,2019,"S"
"835",2019-01-21,1353,"All",3,2019,"S"
"836",2019-01-28,1208,"All",4,2019,"S"
"837",2019-02-04,1206,"All",5,2019,"S"
"838",2019-02-11,1243,"All",6,2019,"S"
"839",2019-02-18,1181,"All",7,2019,"S"
"840",2019-02-25,1245,"All",8,2019,"S"
"841",2019-03-04,1125,"All",9,2019,"S"
"842",2019-03-11,1156,"All",10,2019,"S"
"843",2019-03-18,1108,"All",11,2019,"S"
"844",2019-03-25,1101,"All",12,2019,"S"
"845",2019-04-01,1086,"All",13,2019,"S"
"846",2019-04-08,1032,"All",14,2019,"S"
"847",2019-04-15,1069,"All",15,2019,"S"
"848",2019-04-22,902,"All",16,2019,"S"
"849",2019-04-29,1121,"All",17,2019,"S"
"850",2019-05-06,1131,"All",18,2019,"S"
"851",2019-05-13,1018,"All",19,2019,"S"
"852",2019-05-20,1115,"All",20,2019,"S"
"853",2019-05-27,1061,"All",21,2019,"S"
"854",2019-06-03,1029,"All",22,2019,"S"
"855",2019-06-10,1042,"All",23,2019,"S"
"856",2019-06-17,1028,"All",24,2019,"S"
"857",2019-06-24,1053,"All",25,2019,"S"
"858",2019-07-01,1051,"All",26,2019,"S"
"859",2019-07-08,981,"All",27,2019,"S"
"860",2019-07-15,1077,"All",28,2019,"S"
"861",2019-07-22,964,"All",29,2019,"S"
"862",2019-07-29,1041,"All",30,2019,"S"
"863",2019-08-05,1020,"All",31,2019,"S"
"864",2019-08-12,1018,"All",32,2019,"S"
"865",2019-08-19,1028,"All",33,2019,"S"
"866",2019-08-26,1011,"All",34,2019,"S"
"867",2019-09-02,1013,"All",35,2019,"S"
"868",2019-09-09,980,"All",36,2019,"S"
"869",2019-09-16,1074,"All",37,2019,"S"
"870",2019-09-23,1071,"All",38,2019,"S"
"871",2019-09-30,1142,"All",39,2019,"S"
"872",2019-10-07,1051,"All",40,2019,"S"
"873",2019-10-14,1143,"All",41,2019,"S"
"874",2019-10-21,1153,"All",42,2019,"S"
"875",2019-10-28,1115,"All",43,2019,"S"
"876",2019-11-04,1101,"All",44,2019,"S"
"877",2019-11-11,1184,"All",45,2019,"S"
"878",2019-11-18,1160,"All",46,2019,"S"
"879",2019-11-25,1229,"All",47,2019,"S"
"880",2019-12-02,1163,"All",48,2019,"S"
"881",2019-12-09,1108,"All",49,2019,"S"
"882",2019-12-16,1312,"All",50,2019,"S"
"883",2019-12-23,1277,"All",51,2019,"S"
"884",2019-12-31,1018,"All",52,2019,"S"
"885",2020-01-07,1183.65384615385,"All",1,2020,"S"
"886",2020-01-14,1589.65384615385,"All",2,2020,"S"
"887",2020-01-21,1344.65384615385,"All",3,2020,"S"
"888",2020-01-28,1248.65384615385,"All",4,2020,"S"
"889",2020-02-04,1210.65384615385,"All",5,2020,"S"
"890",2020-02-11,1238.65384615385,"All",6,2020,"S"
"891",2020-02-18,1184.65384615385,"All",7,2020,"S"
"892",2020-02-25,1184.65384615385,"All",8,2020,"S"
"893",2020-03-03,1193.65384615385,"All",9,2020,"S"
"894",2020-03-10,1230.65384615385,"All",10,2020,"S"
"895",2020-03-17,1220.65384615385,"All",11,2020,"S"
"896",2020-03-24,1218.65384615385,"All",12,2020,"S"
"897",2020-03-31,1101.65384615385,"All",13,2020,"S"
"898",2020-04-07,1766.65384615385,"All",14,2020,"S"
"899",2020-04-14,2000.65384615385,"All",15,2020,"S"
"900",2020-04-21,1938.65384615385,"All",16,2020,"S"
"901",2020-04-28,1858.65384615385,"All",17,2020,"S"
"902",2020-05-05,1700.65384615385,"All",18,2020,"S"
"903",2020-05-12,1457.65384615385,"All",19,2020,"S"
"904",2020-05-19,1443.65384615385,"All",20,2020,"S"
"905",2020-05-26,1248.65384615385,"All",21,2020,"S"
"906",2020-06-02,1150.65384615385,"All",22,2020,"S"
"907",2020-06-09,1115.65384615385,"All",23,2020,"S"
"908",2020-06-16,1056.65384615385,"All",24,2020,"S"
"909",2020-06-23,1087.65384615385,"All",25,2020,"S"
"910",2020-06-30,1030.65384615385,"All",26,2020,"S"
"911",2020-07-07,1005.65384615385,"All",27,2020,"S"
"912",2020-07-14,999.653846153846,"All",28,2020,"S"
"913",2020-07-21,1055.65384615385,"All",29,2020,"S"
"914",2020-07-28,984.653846153846,"All",30,2020,"S"
"915",2020-08-04,1065.65384615385,"All",31,2020,"S"
"916",2020-08-11,1033.65384615385,"All",32,2020,"S"
"917",2020-08-18,950.653846153846,"All",33,2020,"S"
"918",2020-08-25,1068.65384615385,"All",34,2020,"S"
"919",2020-09-01,1052.65384615385,"All",35,2020,"S"
"920",2020-09-08,1072.65384615385,"All",36,2020,"S"
"921",2020-09-15,1091.65384615385,"All",37,2020,"S"
"922",2020-09-22,974.653846153846,"All",38,2020,"S"
"923",2020-09-29,955.653846153846,"All",39,2020,"S"
"924",2020-10-06,1218.65384615385,"All",40,2020,"S"
"925",2020-10-13,1094.65384615385,"All",41,2020,"S"
"926",2020-10-20,1156.65384615385,"All",42,2020,"S"
"927",2020-10-27,1209.65384615385,"All",43,2020,"S"
"928",2020-11-03,1284.65384615385,"All",44,2020,"S"
"929",2020-11-10,1272.65384615385,"All",45,2020,"S"
"930",2020-11-17,1360.65384615385,"All",46,2020,"S"
"931",2020-11-24,1382.65384615385,"All",47,2020,"S"
"932",2020-12-01,1351.65384615385,"All",48,2020,"S"
"933",2020-12-08,1318.65384615385,"All",49,2020,"S"
"934",2020-12-15,1306.65384615385,"All",50,2020,"S"
"935",2020-12-22,1319.65384615385,"All",51,2020,"S"
"936",2020-12-30,1227.65384615385,"All",52,2020,"S"
"937",2021-01-07,1720,"All",1,2021,"S"
"938",2021-01-14,1550,"All",2,2021,"S"
"939",2021-01-21,1559,"All",3,2021,"S"
"940",2021-01-28,1604,"All",4,2021,"S"
"941",2021-02-04,1506,"All",5,2021,"S"
"942",2021-02-11,1412,"All",6,2021,"S"
"943",2021-02-18,1422,"All",7,2021,"S"
"944",2021-02-25,1325,"All",8,2021,"S"
"945",2021-03-04,1204,"All",9,2021,"S"
"946",2021-03-11,1145,"All",10,2021,"S"
"947",2021-03-18,1114,"All",11,2021,"S"
"948",2021-03-25,1097,"All",12,2021,"S"
"949",2021-04-01,972,"All",13,2021,"S"
"950",2021-04-08,1058,"All",14,2021,"S"
"951",2021-04-15,1131,"All",15,2021,"S"
"952",2021-04-22,1112,"All",16,2021,"S"
"953",2021-04-29,1040,"All",17,2021,"S"
"954",2021-05-06,954,"All",18,2021,"S"
"955",2021-05-13,1076,"All",19,2021,"S"
"956",2021-05-20,1042,"All",20,2021,"S"
"957",2021-05-27,1098,"All",21,2021,"S"
"958",2021-06-03,1055,"All",22,2021,"S"
"959",2021-06-10,1150,"All",23,2021,"S"
"960",2021-06-17,1054,"All",24,2021,"S"
"961",2021-06-24,1055,"All",25,2021,"S"
"962",2021-07-01,1095,"All",26,2021,"S"
"963",2021-07-08,1087,"All",27,2021,"S"
"964",2021-07-15,1127,"All",28,2021,"S"
"965",2021-07-22,1126,"All",29,2021,"S"
"966",2021-07-29,1155,"All",30,2021,"S"
"967",2021-08-05,1073,"All",31,2021,"S"
"968",2021-08-12,1099,"All",32,2021,"S"
"969",2021-08-19,1171,"All",33,2021,"S"
"970",2021-08-26,1129,"All",34,2021,"S"
"971",2021-09-02,1180,"All",35,2021,"S"
"972",2021-09-09,1130,"All",36,2021,"S"
"973",2021-09-16,1259,"All",37,2021,"S"
"974",2021-09-23,1228,"All",38,2021,"S"
"975",2021-09-30,1255,"All",39,2021,"S"
"976",2021-10-07,1368,"All",40,2021,"S"
"977",2021-10-14,1345,"All",41,2021,"S"
"978",2021-10-21,1323,"All",42,2021,"S"
"979",2021-10-28,1342,"All",43,2021,"S"
"980",2021-11-04,1298,"All",44,2021,"S"
"981",2021-11-11,1338,"All",45,2021,"S"
"982",2021-11-18,1277,"All",46,2021,"S"
"983",2021-11-25,1286,"All",47,2021,"S"
"984",2021-12-02,1333,"All",48,2021,"S"
"985",2021-12-09,1326,"All",49,2021,"S"
"986",2021-12-16,1359,"All",50,2021,"S"
"987",2021-12-23,1337,"All",51,2021,"S"
"988",2021-12-31,1085,"All",52,2021,"S"
"1041",2013-01-07,12014.7142857143,"All",1,2013,"EW"
"1042",2013-01-14,11676.8676180888,"All",2,2013,"EW"
"1043",2013-01-21,11049.7063565221,"All",3,2013,"EW"
"1044",2013-01-28,11352.9687634031,"All",4,2013,"EW"
"1045",2013-02-04,11193.596432431,"All",5,2013,"EW"
"1046",2013-02-11,11022.4297634325,"All",6,2013,"EW"
"1047",2013-02-18,10979.3842222939,"All",7,2013,"EW"
"1048",2013-02-25,10755.0974873336,"All",8,2013,"EW"
"1049",2013-03-04,10990.6660616078,"All",9,2013,"EW"
"1050",2013-03-11,11225.4598405791,"All",10,2013,"EW"
"1051",2013-03-18,11308.8706693701,"All",11,2013,"EW"
"1052",2013-03-25,10208.5618551185,"All",12,2013,"EW"
"1053",2013-04-01,9643.86441744474,"All",13,2013,"EW"
"1054",2013-04-08,11643.5285800588,"All",14,2013,"EW"
"1055",2013-04-15,12158.4002710663,"All",15,2013,"EW"
"1056",2013-04-22,11223.2901607489,"All",16,2013,"EW"
"1057",2013-04-29,10478.6752375417,"All",17,2013,"EW"
"1058",2013-05-06,9493.87186284526,"All",18,2013,"EW"
"1059",2013-05-13,9095.78483294317,"All",19,2013,"EW"
"1060",2013-05-20,10002.5806421167,"All",20,2013,"EW"
"1061",2013-05-27,8839.58356068903,"All",21,2013,"EW"
"1062",2013-06-03,8761.55741833415,"All",22,2013,"EW"
"1063",2013-06-10,9365.7960954204,"All",23,2013,"EW"
"1064",2013-06-17,8813.2115527539,"All",24,2013,"EW"
"1065",2013-06-24,8778.7162941471,"All",25,2013,"EW"
"1066",2013-07-01,8661.23522401042,"All",26,2013,"EW"
"1067",2013-07-08,8687.42735791614,"All",27,2013,"EW"
"1068",2013-07-15,8623.20111691975,"All",28,2013,"EW"
"1069",2013-07-22,8729.58450093551,"All",29,2013,"EW"
"1070",2013-07-29,8284.25388225378,"All",30,2013,"EW"
"1071",2013-08-05,8208.17548025341,"All",31,2013,"EW"
"1072",2013-08-12,8216.53107719915,"All",32,2013,"EW"
"1073",2013-08-19,8479.2308231949,"All",33,2013,"EW"
"1074",2013-08-26,8123.94796238258,"All",34,2013,"EW"
"1075",2013-09-02,8142.58665672084,"All",35,2013,"EW"
"1076",2013-09-09,8816.74039615697,"All",36,2013,"EW"
"1077",2013-09-16,8320.99403270381,"All",37,2013,"EW"
"1078",2013-09-23,8897.97151967493,"All",38,2013,"EW"
"1079",2013-09-30,9239.45225011249,"All",39,2013,"EW"
"1080",2013-10-07,9053.81131660979,"All",40,2013,"EW"
"1081",2013-10-14,9032.85933476023,"All",41,2013,"EW"
"1082",2013-10-21,9294.12452219188,"All",42,2013,"EW"
"1083",2013-10-28,9144.20525868819,"All",43,2013,"EW"
"1084",2013-11-04,9226.53257716616,"All",44,2013,"EW"
"1085",2013-11-11,9542.60320815723,"All",45,2013,"EW"
"1086",2013-11-18,9592.58228699805,"All",46,2013,"EW"
"1087",2013-11-25,9574.63907242194,"All",47,2013,"EW"
"1088",2013-12-02,9782.81186063192,"All",48,2013,"EW"
"1089",2013-12-09,9839.57995735353,"All",49,2013,"EW"
"1090",2013-12-16,10614.8012545605,"All",50,2013,"EW"
"1091",2013-12-23,8391.5036541422,"All",51,2013,"EW"
"1092",2013-12-31,9866.16821500257,"All",53,2013,"EW"
"1093",2014-01-07,12275.2940138766,"All",1,2014,"EW"
"1094",2014-01-14,11352.7084039598,"All",2,2014,"EW"
